"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
175054,"SYLVOX","OT65A7K5GF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OQ65A7K5GF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OT65A2KEGE","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OQ65A2KEGE","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OQ65A2KOGF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OT65A2KOGF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OT65B2K5GF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OT65A2K3GF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","OQ65A2K3GF","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175054,"SYLVOX","O*65**K*G*","China",163.896,"LCD",90.0792,"Available",6,64.5258552,"65"
175056,"SYLVOX","OT65A7K5GD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OQ65A7K5GD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OQ65A2KEGC","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OT65A2KOGD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OQ65A2KOGD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OT65B3K5GD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OQ65B3K5GD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OT65BЗKЗGD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OQ65BЗKЗGD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175056,"SYLVOX","OT65A2K3GD","China",163.896,"LCD",90.1488,"Available",6,64.5258552,"65"
175059,"SYLVOX","OQ75A3K8HG","China",189.34,"LCD",103.59,"Available",7,74.543158,"75"
175061,"SYLVOX","OT75A7K5GF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OQ75A7K5GF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OT75A2KEGE","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OQ75A2KEGE","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OQ75A2KOGF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OT75A2KOGF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OT75B2K5GF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OT75A2K3GF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","OQ75A2K3GF","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175061,"SYLVOX","O75**K*G*","China",189.34,"LCD",124.536,"Available",6,74.543158,"75"
175062,"SYLVOX","OT75A7K5GD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OQ75A7K5GD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OQ75A2KEGC","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OT75A2KOGD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OQ75A2KOGD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OT75B3K5GD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OQ75B3K5GD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OT75BЗKЗGD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OQ75BЗKЗGD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","OT75A2K3GD","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175062,"SYLVOX","O*75**K*G*","China",189.34,"LCD",119.9244,"Available",6,74.543158,"75"
175073,"HISENSE","32Q6SAU","China",80.131,"LCD (LED)",24.82,"Available",6,31.5475747,"30"
175073,"HISENSE","32Q6SNZ","China",80.131,"LCD (LED)",24.82,"Available",6,31.5475747,"30"
175073,"HISENSE","32Q6","China",80.131,"LCD (LED)",24.82,"Available",6,31.5475747,"30"
175073,"HISENSE","32Q6QNZ","China",80.131,"LCD (LED)",24.82,"Available",6,31.5475747,"30"
175073,"HISENSE","32Q6QAU","China",80.131,"LCD (LED)",24.82,"Available",6,31.5475747,"30"
175205,"AIWA","AWS700WS","China",176.528,"LCD (LED)",149.6,"Available",4.5,69.4990736,"70"
175207,"JVC","LT-70NQ7165A","China",176.539,"LCD (LED)",136.3,"Available",4.5,69.5034043,"70"
175208,"AIWA","AWS60DG","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
175210,"EKO","K50FST","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175211,"TELEFUNKEN","TL500TQZ","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175211,"TELEFUNKEN","TL500TQZ1","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175211,"TELEFUNKEN","TL500TQZ2","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175211,"TELEFUNKEN","TL500TQZ3","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175238,"TECO","LED32BHSRC","China",80.912,"LCD (LED)",27.42,"Available",5.5,31.8550544,"30"
175241,"LG","50QNED70B6C","Indonesia,South Korea",125.727,"LCD (LED)",76,"Available",5,49.4987199,"50"
175242,"LG","50QNED70BSA","Indonesia,South Korea",125.727,"LCD (LED)",76,"Available",5,49.4987199,"50"
175243,"LG","50QNED80B6B","Indonesia,South Korea",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50"
175244,"LG","50QNED80BSA","Indonesia,South Korea",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50"
175245,"LG","55MRGB86B6A","Indonesia,South Korea",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55"
175246,"LG","55MRGB86BSA","Indonesia,South Korea",138.783,"LCD (LED)",78,"Available",5.5,54.63886709999999,"55"
175247,"LG","55QNED70B6C","Indonesia,South Korea",138.783,"LCD (LED)",82,"Available",5.5,54.63886709999999,"55"
175248,"LG","55QNED70BSA","Indonesia,South Korea",138.783,"LCD (LED)",82,"Available",5.5,54.63886709999999,"55"
175249,"LG","55QNED80B6B","Indonesia,South Korea",138.783,"LCD (LED)",88,"Available",5,54.63886709999999,"55"
175250,"LG","55QNED80BSA","Indonesia,South Korea",138.783,"LCD (LED)",88,"Available",5,54.63886709999999,"55"
175251,"LG","75QNED80B6A","Indonesia,South Korea",189.275,"LCD (LED)",166,"Available",5,74.5175675,"75"
175252,"LG","75QNED80BSA","Indonesia,South Korea",189.275,"LCD (LED)",166,"Available",5,74.5175675,"75"
175253,"LG","85QNED70B6A","Indonesia,South Korea",214.783,"LCD (LED)",158,"Available",6,84.5600671,"85"
175254,"LG","85QNED70BSA","Indonesia,South Korea",214.783,"LCD (LED)",158,"Available",6,84.5600671,"85"
175400,"LG","43QNED70B6C","Indonesia,South Korea",107.987,"LCD (LED)",63,"Available",4.5,42.5144819,"45"
175401,"LG","43QNED70BSA","Indonesia,South Korea",107.987,"LCD (LED)",63,"Available",4.5,42.5144819,"45"
175402,"LG","65QNED70B6C","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
175403,"LG","65QNED70BSA","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
175404,"LG","75NU850B6LA","Indonesia,South Korea",189.275,"LCD (LED)",130,"Available",6,74.5175675,"75"
175405,"LG","75NU855BPSA","Indonesia,South Korea",189.275,"LCD (LED)",130,"Available",6,74.5175675,"75"
175406,"LG","85NU850B6LA","Indonesia,South Korea",214.783,"LCD (LED)",155,"Available",6,84.5600671,"85"
175407,"LG","85NU855BPSA","Indonesia,South Korea",214.783,"LCD (LED)",155,"Available",6,84.5600671,"85"
175408,"LG","OLED48B6PSA","Indonesia,South Korea",120.721,"OLED",78,"Available",4.5,47.5278577,"50"
175409,"LG","OLED48C6PSA","Indonesia,South Korea",120.721,"OLED",60,"Available",5.5,47.5278577,"50"
175410,"LG","OLED48C66LA","Indonesia,South Korea",120.721,"OLED",60,"Available",5.5,47.5278577,"50"
175411,"LG","OLED55B6PSA","Indonesia,South Korea",138.783,"OLED",90,"Available",5,54.63886709999999,"55"
175412,"LG","OLED55B66LA","Indonesia,South Korea",138.783,"OLED",90,"Available",5,54.63886709999999,"55"
175413,"LG","OLED55C6PSA","Indonesia,South Korea",138.783,"OLED",96,"Available",4.5,54.63886709999999,"55"
175414,"LG","OLED55C66LA","Indonesia,South Korea",138.783,"OLED",96,"Available",4.5,54.63886709999999,"55"
175415,"LG","OLED55G6PSB","Indonesia,South Korea",138.783,"OLED",92,"Available",5,54.63886709999999,"55"
175416,"LG","OLED65G6PSB","Indonesia,South Korea",163.897,"OLED",112,"Available",5.5,64.5262489,"65"
175417,"LG","OLED77B6PSA","Indonesia,South Korea",194.738,"OLED",138,"Available",6,76.6683506,"75"
175418,"LG","OLED77B66LA","Indonesia,South Korea",194.738,"OLED",138,"Available",6,76.6683506,"75"
175419,"LG","OLED77G6PSB","Indonesia,South Korea",194.738,"OLED",140,"Available",6,76.6683506,"75"
175627,"BAUHN","ATV24HDTB-0226","China",59.809,"LCD",17.9,"Available",6,23.546803299999997,"25"
175701,"LG","86MRGB86B6A","Indonesia,South Korea",217.443,"LCD (LED)",146,"Available",6,85.60730910000001,"85"
175702,"LG","86MRGB86BSA","Indonesia,South Korea",217.443,"LCD (LED)",146,"Available",6,85.60730910000001,"85"
175762,"Samsung","UA43M70HAW","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"45"
175762,"Samsung","UA43M70HAS","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"45"
175762,"Samsung","UA43M70HA*","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"45"
175763,"Samsung","UA50M70HAW","Vietnam",125.727,"LCD (LED)",73,"Available",5,49.4987199,"50"
175763,"Samsung","UA50M70HAS","Vietnam",125.727,"LCD (LED)",73,"Available",5,49.4987199,"50"
175763,"Samsung","UA50M70HA*","Vietnam",125.727,"LCD (LED)",73,"Available",5,49.4987199,"50"
175766,"Samsung","UA55M70HAW","Vietnam",138.783,"LCD (LED)",84,"Available",5,54.63886709999999,"55"
175766,"Samsung","UA55M70HAS","Vietnam",138.783,"LCD (LED)",84,"Available",5,54.63886709999999,"55"
175766,"Samsung","UA55M70HA*","Vietnam",138.783,"LCD (LED)",84,"Available",5,54.63886709999999,"55"
175767,"Samsung","UA65M70HAW","Vietnam",163.897,"LCD (LED)",111,"Available",5.5,64.5262489,"65"
175767,"Samsung","UA65M70HAS","Vietnam",163.897,"LCD (LED)",111,"Available",5.5,64.5262489,"65"
175767,"Samsung","UA65M70HA*","Vietnam",163.897,"LCD (LED)",111,"Available",5.5,64.5262489,"65"
175769,"Samsung","UA75M70HAW","Vietnam",189.338,"LCD (LED)",142,"Available",5.5,74.5423706,"75"
175769,"Samsung","UA75M70HAS","Vietnam",189.338,"LCD (LED)",142,"Available",5.5,74.5423706,"75"
175769,"Samsung","UA75M70HA*","Vietnam",189.338,"LCD (LED)",142,"Available",5.5,74.5423706,"75"
175780,"Samsung","UA85M70HAW","Vietnam",214.783,"LCD (LED)",151,"Available",6,84.5600671,"85"
175780,"Samsung","UA85M70HAS","Vietnam",214.783,"LCD (LED)",151,"Available",6,84.5600671,"85"
175780,"Samsung","UA85M70HA*","Vietnam",214.783,"LCD (LED)",151,"Available",6,84.5600671,"85"
175782,"Samsung","UA43U8000HW","Vietnam",107.987,"LCD (LED)",67,"Available",4,42.5144819,"45"
175782,"Samsung","UA43U8000HS","Vietnam",107.987,"LCD (LED)",67,"Available",4,42.5144819,"45"
175782,"Samsung","UA43U8500HW","Vietnam",107.987,"LCD (LED)",67,"Available",4,42.5144819,"45"
175782,"Samsung","UA43U8500HS","Vietnam",107.987,"LCD (LED)",67,"Available",4,42.5144819,"45"
175782,"Samsung","UA43U8*00H*","Vietnam",107.987,"LCD (LED)",67,"Available",4,42.5144819,"45"
175784,"Samsung","UA50U8000HW","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50"
175784,"Samsung","UA50U8000HS","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50"
175784,"Samsung","UA50U8500HW","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50"
175784,"Samsung","UA50U8500HS","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50"
175784,"Samsung","UA50U8*00H*","Vietnam",125.727,"LCD (LED)",71,"Available",5,49.4987199,"50"
175794,"LG","OLED77C6PSA","Indonesia,South Korea",194.738,"OLED",126,"Available",6,76.6683506,"75"
175795,"LG","OLED77C66LA","Indonesia,South Korea",194.738,"OLED",126,"Available",6,76.6683506,"75"
175796,"LG","OLED83G6PSB","Indonesia,South Korea",209.585,"OLED",155,"Available",6,82.5136145,"85"
175797,"LG","55UA8055PSA","Indonesia,South Korea",138.783,"LCD (LED)",92,"Available",5,54.63886709999999,"55"
175798,"LG","65UA8055PSA","Indonesia,South Korea",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65"
175799,"LG","OLED42C6PSA","Indonesia,South Korea",105.52,"OLED",55,"Available",5,41.543223999999995,"40"
175800,"LG","OLED42C67LA","Indonesia,South Korea",105.52,"OLED",55,"Available",5,41.543223999999995,"40"
175801,"LG","OLED83B6PSA","Indonesia,South Korea",209.585,"OLED",151,"Available",6,82.5136145,"85"
175802,"LG","OLED83C6PSA","Indonesia,South Korea",209.585,"OLED",133,"Available",6,82.5136145,"85"
175803,"LG","OLED83C66LA","Indonesia,South Korea",209.585,"OLED",133,"Available",6,82.5136145,"85"
175804,"LG","65MRGB86B6A","Indonesia,South Korea",163.897,"LCD (LED)",99,"Available",6,64.5262489,"65"
175805,"LG","65MRGB86BSA","Indonesia,South Korea",163.897,"LCD (LED)",99,"Available",6,64.5262489,"65"
175829,"Kogan","KAQL75Q97TA","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175829,"Kogan","KAQL75Q97TB","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175829,"Kogan","KAQL75Q97TC","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175829,"Kogan","KAQL75Q97TD","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175829,"Kogan","KAQL75Q97TE","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175829,"Kogan","KAQL75Q97T*","China",189.34,"LCD (LED)",179.1,"Available",4.5,74.543158,"75"
175830,"Kogan","KAQL85MQXTB","China",214.783,"LCD (LED)",255.138,"Available",3.5,84.5600671,"85"
175830,"Kogan","KAQL85MQXTC","China",214.783,"LCD (LED)",255.138,"Available",3.5,84.5600671,"85"
175830,"Kogan","KAQL85MQXTD","China",214.783,"LCD (LED)",255.138,"Available",3.5,84.5600671,"85"
175830,"Kogan","KAQL85MQXT*","China",214.783,"LCD (LED)",255.138,"Available",3.5,84.5600671,"85"
175832,"Kogan","KAQL75MQXTB","China",189.34,"LCD (LED)",214.632,"Available",3.5,74.543158,"75"
175832,"Kogan","KAQL75MQXTC","China",189.34,"LCD (LED)",214.632,"Available",3.5,74.543158,"75"
175832,"Kogan","KAQL75MQXTD","China",189.34,"LCD (LED)",214.632,"Available",3.5,74.543158,"75"
175832,"Kogan","KAQL75MQXT*","China",189.34,"LCD (LED)",214.632,"Available",3.5,74.543158,"75"
175833,"Kogan","KAQL65MQXTB","China",163.896,"LCD (LED)",197.274,"Available",2.5,64.5258552,"65"
175833,"Kogan","KAQL65MQXTC","China",163.896,"LCD (LED)",197.274,"Available",2.5,64.5258552,"65"
175833,"Kogan","KAQL65MQXTD","China",163.896,"LCD (LED)",197.274,"Available",2.5,64.5258552,"65"
175833,"Kogan","KAQL65MQXT*","China",163.896,"LCD (LED)",197.274,"Available",2.5,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZTA","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZTB","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZTC","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZTD","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZTE","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175845,"Kogan","KAQL65MQ9ZT*","China",163.896,"LCD (LED)",147.3,"Available",4,64.5258552,"65"
175846,"Kogan","KAQL75MQ9ZTA","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175846,"Kogan","KAQL75MQ9ZTB","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175846,"Kogan","KAQL75MQ9ZTC","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175846,"Kogan","KAQL75MQ9ZTD","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175846,"Kogan","KAQL75MQ9ZTE","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175846,"Kogan","KAQL75MQ9ZT*","China",189.34,"LCD (LED)",223.7,"Available",3.5,74.543158,"75"
175847,"Kogan","KAQL100MQ9ZTA","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175847,"Kogan","KAQL100MQ9ZTB","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175847,"Kogan","KAQL100MQ9ZTC","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175847,"Kogan","KAQL100MQ9ZTD","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175847,"Kogan","KAQL100MQ9ZTE","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175847,"Kogan","KAQL100MQ9ZT*","China",252.784,"LCD (LED)",219.1,"Available",5.5,99.5210608,"100"
175849,"TELEFUNKEN","TL430TQZ","China",107.953,"LCD (LED)",58.3,"Available",5,42.5010961,"45"
175849,"TELEFUNKEN","TL430TQZ1","China",107.953,"LCD (LED)",58.3,"Available",5,42.5010961,"45"
175849,"TELEFUNKEN","TL430TQZ2","China",107.953,"LCD (LED)",58.3,"Available",5,42.5010961,"45"
175849,"TELEFUNKEN","TL430TQZ3","China",107.953,"LCD (LED)",58.3,"Available",5,42.5010961,"45"
175866,"QBELL","QTF50T","China",125.731,"LCD (LED)",55.52,"Available",6,49.5002947,"50"
175869,"Samsung","UA65U8000HW","Vietnam",163.897,"LCD (LED)",112,"Available",5.5,64.5262489,"65"
175869,"Samsung","UA65U8000HS","Vietnam",163.897,"LCD (LED)",112,"Available",5.5,64.5262489,"65"
175869,"Samsung","UA65U8500HW","Vietnam",163.897,"LCD (LED)",112,"Available",5.5,64.5262489,"65"
175869,"Samsung","UA65U8500HS","Vietnam",163.897,"LCD (LED)",112,"Available",5.5,64.5262489,"65"
175869,"Samsung","UA65U8*00H*","Vietnam",163.897,"LCD (LED)",112,"Available",5.5,64.5262489,"65"
175870,"Samsung","UA55U8000HW","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55"
175870,"Samsung","UA55U8000HS","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55"
175870,"Samsung","UA55U8500HW","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55"
175870,"Samsung","UA55U8500HS","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55"
175870,"Samsung","UA55U8*00H*","Vietnam",138.783,"LCD (LED)",79,"Available",5.5,54.63886709999999,"55"
175871,"Samsung","UA85U8000HW","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85"
175871,"Samsung","UA85U8000HS","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85"
175871,"Samsung","UA85U8500HW","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85"
175871,"Samsung","UA85U8500HS","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85"
175871,"Samsung","UA85U8*00H*","Vietnam",214.783,"LCD (LED)",142,"Available",6,84.5600671,"85"
175872,"Samsung","UA75U8000HW","Vietnam",189.338,"LCD (LED)",133,"Available",6,74.5423706,"75"
175872,"Samsung","UA75U8000HS","Vietnam",189.338,"LCD (LED)",133,"Available",6,74.5423706,"75"
175872,"Samsung","UA75U8500HW","Vietnam",189.338,"LCD (LED)",133,"Available",6,74.5423706,"75"
175872,"Samsung","UA75U8500HS","Vietnam",189.338,"LCD (LED)",133,"Available",6,74.5423706,"75"
175872,"Samsung","UA75U8*00H*","Vietnam",189.338,"LCD (LED)",133,"Available",6,74.5423706,"75"
175887,"Kogan","KAL50U96VA","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50"
175887,"Kogan","KAL50U96VB","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50"
175887,"Kogan","KAL50U96VC","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50"
175887,"Kogan","KAL50U96VA, KAL50U96V,KAL50U96VC","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50"
175888,"Kogan","KAL55U96VA","China",140.494,"LCD (LED)",58.7,"Available",5,55.3124878,"55"
175888,"Kogan","KAL55U96VB","China",140.494,"LCD (LED)",58.7,"Available",5,55.3124878,"55"
175888,"Kogan","KAL55U96VC","China",140.494,"LCD (LED)",58.7,"Available",5,55.3124878,"55"
175888,"Kogan","KAL55U96VA,KAL55U96VB,KAL55U96VC","China",140.494,"LCD (LED)",58.7,"Available",5,55.3124878,"55"
175903,"Samsung","QA85QN80HAW","Vietnam",214.783,"LCD (LED)",223,"Available",4.5,84.5600671,"85"
175903,"Samsung","QA85QN80HAS","Vietnam",214.783,"LCD (LED)",223,"Available",4.5,84.5600671,"85"
175903,"Samsung","QA85QN80HA*","Vietnam",214.783,"LCD (LED)",223,"Available",4.5,84.5600671,"85"
175915,"Samsung","QA65S85HAE","Vietnam",163.897,"LCD (LED)",128,"Available",4.5,64.5262489,"65"
175919,"Samsung","QA55S85HAE","Vietnam",138.783,"LCD (LED)",100,"Available",4.5,54.63886709999999,"55"
175922,"Samsung","QA75QN80HAW","Vietnam",189.338,"LCD (LED)",189,"Available",4,74.5423706,"75"
175922,"Samsung","QA75QN80HAS","Vietnam",189.338,"LCD (LED)",189,"Available",4,74.5423706,"75"
175922,"Samsung","QA75QN80HA*","Vietnam",189.338,"LCD (LED)",189,"Available",4,74.5423706,"75"
175926,"Samsung","QA55S90HAW","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55"
175926,"Samsung","QA55S90HAS","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55"
175926,"Samsung","QA55S90HA*","Vietnam",138.783,"LCD (LED)",108,"Available",4,54.63886709999999,"55"
175927,"Samsung","UA55M80HAW","Vietnam",138.783,"LCD (LED)",75,"Available",5.5,54.63886709999999,"55"
175927,"Samsung","UA55M80HAS","Vietnam",138.783,"LCD (LED)",75,"Available",5.5,54.63886709999999,"55"
175927,"Samsung","UA55M80HA*","Vietnam",138.783,"LCD (LED)",75,"Available",5.5,54.63886709999999,"55"
